name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
Z[288,1]	0.487	0.011	0.448	-0.251	0.477	1.23	1672.0	5.66	1.0
Z[288,2]	-0.451	0.0121	0.653	-1.52	-0.449	0.603	2922.0	9.89	1.0
Z[288,3]	-0.432	0.0136	0.646	-1.5	-0.442	0.639	2247.0	7.61	1.0
Z[288,4]	0.0507	0.0121	0.628	-0.99	0.0631	1.09	2678.0	9.07	1.0
Z[288,5]	-0.476	0.0129	0.741	-1.66	-0.48	0.754	3294.0	11.2	0.999
Z[288,6]	0.419	0.0122	0.655	-0.618	0.41	1.5	2895.0	9.8	1.0
Z[288,7]	1.41	0.0125	0.661	0.339	1.41	2.5	2813.0	9.53	1.0
Z[289,1]	-0.899	0.0116	0.465	-1.65	-0.896	-0.134	1621.0	5.49	0.999
Z[289,2]	-1.13	0.0131	0.779	-2.39	-1.11	0.131	3546.0	12.0	0.999
Z[289,3]	-0.407	0.0133	0.71	-1.55	-0.412	0.776	2848.0	9.64	0.998
Z[289,4]	-0.309	0.0131	0.68	-1.47	-0.28	0.749	2695.0	9.13	1.0
Z[289,5]	0.0298	0.0134	0.703	-1.14	0.0386	1.17	2737.0	9.27	1.0
Z[289,6]	-0.166	0.0111	0.628	-1.23	-0.161	0.853	3224.0	10.9	0.999
Z[289,7]	1.12	0.0129	0.598	0.126	1.13	2.09	2147.0	7.27	0.998
Z[290,1]	0.246	0.011	0.454	-0.491	0.241	0.999	1692.0	5.73	1.0
Z[290,2]	0.416	0.0121	0.608	-0.594	0.417	1.37	2509.0	8.5	0.999
Z[290,3]	0.22	0.0116	0.617	-0.781	0.234	1.22	2834.0	9.6	0.999
Z[290,4]	-1.34	0.0128	0.687	-2.49	-1.32	-0.237	2897.0	9.81	0.999
Z[290,5]	-0.616	0.0136	0.723	-1.81	-0.622	0.596	2817.0	9.54	1.0
Z[290,6]	-0.347	0.0132	0.658	-1.4	-0.356	0.735	2495.0	8.45	0.999
Z[290,7]	1.93	0.0129	0.721	0.765	1.91	3.18	3140.0	10.6	0.999
Z[291,1]	0.307	0.0113	0.437	-0.403	0.301	1.03	1491.0	5.05	1.0
Z[291,2]	-0.143	0.0131	0.649	-1.22	-0.14	0.942	2445.0	8.28	1.0
Z[291,3]	-0.533	0.0121	0.657	-1.61	-0.516	0.515	2948.0	9.98	0.999
Z[291,4]	1.25	0.0129	0.602	0.245	1.25	2.23	2177.0	7.37	0.999
Z[291,5]	0.382	0.0119	0.737	-0.853	0.392	1.58	3820.0	12.9	0.999
Z[291,6]	-0.818	0.013	0.631	-1.85	-0.838	0.213	2373.0	8.04	1.0
Z[291,7]	0.193	0.012	0.584	-0.767	0.196	1.17	2383.0	8.07	0.999
Z[292,1]	-0.261	0.0115	0.426	-0.934	-0.271	0.454	1367.0	4.63	1.0
