platform,subject,trial,correct,choice,key,rt,accuracy,outcome
mturk,1dhmst23cwb07eov3r1qc7i1,65,0,0.0,37.0,0.148,1.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,66,0,2.0,39.0,0.472,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,67,0,1.0,38.0,0.591,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,68,0,0.0,37.0,0.506,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,69,0,0.0,37.0,0.848,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,70,0,0.0,37.0,0.703,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,71,0,0.0,37.0,0.783,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,72,0,0.0,37.0,1.33,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,73,0,0.0,37.0,1.2,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,74,0,0.0,37.0,1.08,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,75,0,1.0,38.0,0.87,0.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,76,2,0.0,37.0,0.79,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,77,2,1.0,38.0,0.512,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,78,2,2.0,39.0,0.93,1.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,79,2,0.0,37.0,0.423,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,80,2,1.0,38.0,1.557,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,81,2,2.0,39.0,0.746,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,82,2,2.0,39.0,0.745,1.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,83,2,0.0,37.0,1.041,0.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,84,2,0.0,37.0,0.625,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,85,2,1.0,38.0,0.243,0.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,86,2,1.0,38.0,0.644,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,87,2,0.0,37.0,0.041,0.0,0.0
mturk,1dhmst23cwb07eov3r1qc7i1,88,2,2.0,39.0,1.183,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,89,2,2.0,39.0,0.707,1.0,1.0
mturk,1dhmst23cwb07eov3r1qc7i1,90,2,2.0,39.0,0.72,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,1,1,1.0,38.0,5.607,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,2,1,0.0,37.0,2.16,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,3,1,0.0,37.0,0.901,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,4,1,0.0,37.0,0.658,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,5,1,0.0,37.0,1.023,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,6,1,0.0,37.0,0.831,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,7,1,0.0,37.0,0.728,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,8,1,2.0,39.0,0.446,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,9,1,0.0,37.0,0.41,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,10,1,0.0,37.0,0.605,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,11,1,1.0,38.0,0.506,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,12,1,1.0,38.0,0.578,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,13,1,1.0,38.0,0.48,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,14,1,1.0,38.0,0.671,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,15,1,1.0,38.0,0.419,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,16,2,1.0,38.0,0.453,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,17,2,2.0,39.0,0.38,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,18,2,2.0,39.0,0.441,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,19,2,2.0,39.0,0.433,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,20,2,2.0,39.0,0.421,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,21,2,2.0,39.0,0.41,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,22,2,2.0,39.0,0.352,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,23,2,2.0,39.0,0.409,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,24,2,2.0,39.0,0.379,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,25,2,2.0,39.0,0.744,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,26,2,2.0,39.0,0.949,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,27,2,2.0,39.0,0.468,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,28,2,2.0,39.0,0.535,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,29,2,1.0,38.0,0.315,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,30,2,0.0,37.0,0.642,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,31,1,1.0,38.0,0.429,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,32,1,1.0,38.0,0.517,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,33,1,1.0,38.0,0.471,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,34,1,2.0,39.0,0.413,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,35,1,2.0,39.0,0.54,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,36,1,1.0,38.0,0.394,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,37,1,1.0,38.0,1.504,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,38,1,1.0,38.0,0.742,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,39,1,1.0,38.0,0.287,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,40,1,1.0,38.0,0.317,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,41,1,1.0,38.0,0.27,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,42,1,1.0,38.0,0.456,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,43,1,1.0,38.0,0.479,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,44,1,1.0,38.0,0.371,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,45,1,1.0,38.0,0.286,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,46,2,2.0,39.0,0.243,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,47,2,2.0,39.0,0.358,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,48,2,0.0,37.0,0.036,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,49,2,0.0,37.0,0.367,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,50,2,0.0,37.0,0.399,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,51,2,2.0,39.0,0.385,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,52,2,2.0,39.0,0.334,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,53,2,1.0,38.0,0.32,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,54,2,2.0,39.0,0.431,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,55,2,2.0,39.0,0.471,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,56,2,2.0,39.0,0.491,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,57,2,2.0,39.0,0.301,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,58,2,1.0,38.0,0.376,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,59,2,0.0,37.0,0.28,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,60,2,2.0,39.0,0.287,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,61,0,2.0,39.0,0.45,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,62,0,1.0,38.0,0.509,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,63,0,1.0,38.0,0.671,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,64,0,1.0,38.0,0.306,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,65,0,2.0,39.0,0.595,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,66,0,0.0,37.0,0.479,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,67,0,0.0,37.0,0.378,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,68,0,0.0,37.0,0.376,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,69,0,0.0,37.0,0.643,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,70,0,0.0,37.0,1.06,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,71,0,0.0,37.0,0.726,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,72,0,0.0,37.0,2.224,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,73,0,0.0,37.0,0.693,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,74,0,2.0,39.0,0.349,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,75,0,2.0,39.0,0.462,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,76,2,1.0,38.0,0.215,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,77,2,1.0,38.0,0.459,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,78,2,2.0,39.0,0.29,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,79,2,0.0,37.0,0.286,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,80,2,1.0,38.0,0.292,0.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,81,2,1.0,38.0,0.461,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,82,2,2.0,39.0,0.401,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,83,2,2.0,39.0,0.367,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,84,2,2.0,39.0,0.266,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,85,2,2.0,39.0,1.045,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,86,2,1.0,38.0,0.242,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,87,2,0.0,37.0,0.371,0.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,88,2,2.0,39.0,0.369,1.0,1.0
mturk,1emkh8fj8n8ujo3jfrrswpna,89,2,2.0,39.0,0.356,1.0,0.0
mturk,1emkh8fj8n8ujo3jfrrswpna,90,2,2.0,39.0,0.372,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,1,2,1.0,38.0,8.237,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,2,2,2.0,39.0,0.052,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,3,2,2.0,39.0,0.464,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,4,2,2.0,39.0,0.132,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,5,2,0.0,37.0,3.053,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,6,2,2.0,39.0,0.59,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,7,2,2.0,39.0,0.215,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,8,2,2.0,39.0,0.441,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,9,2,1.0,38.0,0.144,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,10,2,2.0,39.0,0.216,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,11,2,2.0,39.0,0.056,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,12,2,0.0,37.0,0.012,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,13,2,1.0,38.0,0.102,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,14,2,2.0,39.0,0.234,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,15,2,1.0,38.0,0.107,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,16,1,0.0,37.0,0.055,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,17,1,2.0,39.0,0.291,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,18,1,2.0,39.0,0.779,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,19,1,0.0,37.0,0.077,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,20,1,1.0,38.0,0.058,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,21,1,2.0,39.0,0.201,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,22,1,2.0,39.0,0.343,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,23,1,0.0,37.0,0.616,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,24,1,1.0,38.0,1.52,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,25,1,1.0,38.0,0.55,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,26,1,1.0,38.0,0.284,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,27,1,1.0,38.0,0.296,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,28,1,1.0,38.0,0.153,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,29,1,1.0,38.0,0.102,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,30,1,1.0,38.0,0.384,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,31,2,1.0,38.0,0.261,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,32,2,1.0,38.0,0.377,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,33,2,1.0,38.0,0.09,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,34,2,2.0,39.0,0.64,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,35,2,2.0,39.0,0.241,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,36,2,2.0,39.0,0.363,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,37,2,2.0,39.0,0.05,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,38,2,2.0,39.0,0.443,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,39,2,2.0,39.0,0.185,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,40,2,2.0,39.0,0.152,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,41,2,2.0,39.0,0.072,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,42,2,2.0,39.0,0.291,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,43,2,2.0,39.0,0.056,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,44,2,2.0,39.0,0.188,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,45,2,1.0,38.0,0.072,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,46,0,0.0,37.0,0.306,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,47,0,0.0,37.0,0.135,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,48,0,0.0,37.0,0.085,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,49,0,0.0,37.0,0.229,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,50,0,0.0,37.0,0.274,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,51,0,1.0,38.0,0.81,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,52,0,2.0,39.0,0.168,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,53,0,0.0,37.0,0.166,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,54,0,0.0,37.0,0.122,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,55,0,0.0,37.0,0.028,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,56,0,0.0,37.0,0.247,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,57,0,0.0,37.0,0.072,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,58,0,0.0,37.0,0.356,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,59,0,0.0,37.0,0.048,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,60,0,0.0,37.0,0.012,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,61,1,0.0,37.0,0.165,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,62,1,0.0,37.0,0.215,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,63,1,0.0,37.0,0.269,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,64,1,1.0,38.0,0.622,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,65,1,1.0,38.0,0.23,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,66,1,1.0,38.0,0.115,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,67,1,1.0,38.0,0.099,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,68,1,2.0,39.0,0.129,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,69,1,0.0,37.0,0.161,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,70,1,0.0,37.0,0.093,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,71,1,1.0,38.0,0.637,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,72,1,1.0,38.0,0.142,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,73,1,1.0,38.0,0.094,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,74,1,1.0,38.0,0.331,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,75,1,1.0,38.0,0.278,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,76,2,1.0,38.0,0.113,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,77,2,1.0,38.0,0.227,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,78,2,2.0,39.0,0.123,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,79,2,0.0,37.0,0.531,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,80,2,1.0,38.0,0.222,0.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,81,2,1.0,38.0,0.209,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,82,2,2.0,39.0,0.548,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,83,2,2.0,39.0,0.075,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,84,2,2.0,39.0,0.126,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,85,2,2.0,39.0,0.233,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,86,2,2.0,39.0,0.187,1.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,87,2,0.0,37.0,0.097,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,88,2,1.0,38.0,0.026,0.0,0.0
mturk,1gzcp8taimbcpvzulsjo6w7a,89,2,2.0,39.0,0.449,1.0,1.0
mturk,1gzcp8taimbcpvzulsjo6w7a,90,2,2.0,39.0,0.111,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,1,2,1.0,38.0,1.732,0.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,2,2,1.0,38.0,0.689,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,3,2,2.0,39.0,0.335,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,4,2,0.0,37.0,0.456,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,5,2,2.0,39.0,0.304,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,6,2,1.0,38.0,0.09,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,7,2,1.0,38.0,0.354,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,8,2,1.0,38.0,0.135,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,9,2,2.0,39.0,0.288,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,10,2,2.0,39.0,0.276,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,11,2,2.0,39.0,0.579,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,12,2,2.0,39.0,0.259,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,13,2,2.0,39.0,0.239,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,14,2,2.0,39.0,0.268,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,15,2,2.0,39.0,0.209,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,16,0,0.0,37.0,0.294,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,17,0,2.0,39.0,0.116,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,18,0,0.0,37.0,0.262,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,19,0,0.0,37.0,0.273,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,20,0,0.0,37.0,0.231,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,21,0,0.0,37.0,0.171,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,22,0,0.0,37.0,0.263,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,23,0,1.0,38.0,0.265,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,24,0,0.0,37.0,0.127,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,25,0,0.0,37.0,0.136,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,26,0,2.0,39.0,0.19,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,27,0,2.0,39.0,0.126,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,28,0,0.0,37.0,0.057,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,29,0,0.0,37.0,0.165,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,30,0,0.0,37.0,0.056,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,31,2,0.0,37.0,0.127,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,32,2,1.0,38.0,0.003,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,33,2,1.0,38.0,0.082,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,34,2,2.0,39.0,0.103,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,35,2,2.0,39.0,0.212,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,36,2,2.0,39.0,0.215,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,37,2,2.0,39.0,0.339,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,38,2,2.0,39.0,0.188,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,39,2,2.0,39.0,0.267,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,40,2,2.0,39.0,0.288,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,41,2,2.0,39.0,0.209,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,42,2,2.0,39.0,0.229,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,43,2,2.0,39.0,0.191,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,44,2,2.0,39.0,0.283,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,45,2,2.0,39.0,0.207,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,46,0,2.0,39.0,0.215,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,47,0,0.0,37.0,0.126,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,48,0,0.0,37.0,0.217,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,49,0,0.0,37.0,0.519,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,50,0,0.0,37.0,0.08,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,51,0,0.0,37.0,0.253,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,52,0,0.0,37.0,0.239,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,53,0,0.0,37.0,0.184,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,54,0,0.0,37.0,0.225,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,55,0,0.0,37.0,0.283,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,56,0,0.0,37.0,0.245,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,57,0,0.0,37.0,0.252,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,58,0,1.0,38.0,0.236,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,59,0,2.0,39.0,0.06,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,60,0,1.0,38.0,0.177,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,61,2,1.0,38.0,0.049,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,62,2,0.0,37.0,0.238,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,63,2,0.0,37.0,0.106,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,64,2,2.0,39.0,0.135,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,65,2,2.0,39.0,0.119,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,66,2,2.0,39.0,0.177,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,67,2,2.0,39.0,0.246,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,68,2,2.0,39.0,0.146,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,69,2,2.0,39.0,0.003,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,70,2,2.0,39.0,0.13,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,71,2,0.0,37.0,0.041,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,72,2,2.0,39.0,0.003,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,73,2,2.0,39.0,0.457,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,74,2,2.0,39.0,0.165,1.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,75,2,2.0,39.0,0.259,1.0,1.0
mturk,1h67fnjgm45dzniy6y91vld7,76,1,2.0,39.0,0.243,0.0,0.0
mturk,1h67fnjgm45dzniy6y91vld7,77,1,2.0,39.0,0.265,0.0,0.0
