platform,subject,trial,correct,choice,key,rt,accuracy,outcome
mturk,2gbv6cbysitn0o9t9m53f3xi,71,1,1.0,38.0,0.331,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,72,1,1.0,38.0,0.514,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,73,1,1.0,38.0,0.513,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,74,1,1.0,38.0,0.384,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,75,1,1.0,38.0,0.451,1.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,76,0,1.0,38.0,0.42,0.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,77,0,1.0,38.0,0.392,0.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,78,0,2.0,39.0,0.42,0.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,79,0,2.0,39.0,0.42,0.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,80,0,0.0,37.0,0.348,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,81,0,0.0,37.0,0.41,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,82,0,0.0,37.0,0.445,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,83,0,0.0,37.0,0.501,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,84,0,0.0,37.0,0.432,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,85,0,0.0,37.0,0.394,1.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,86,0,0.0,37.0,0.459,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,87,0,0.0,37.0,0.433,1.0,0.0
mturk,2gbv6cbysitn0o9t9m53f3xi,88,0,0.0,37.0,0.436,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,89,0,0.0,37.0,0.436,1.0,1.0
mturk,2gbv6cbysitn0o9t9m53f3xi,90,0,0.0,37.0,0.419,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,1,0,1.0,38.0,0.828,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,2,0,0.0,37.0,0.473,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,3,0,2.0,39.0,0.363,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,4,0,2.0,39.0,0.331,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,5,0,1.0,38.0,0.307,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,6,0,1.0,38.0,0.321,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,7,0,0.0,37.0,0.337,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,8,0,0.0,37.0,0.356,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,9,0,0.0,37.0,0.354,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,10,0,0.0,37.0,0.352,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,11,0,0.0,37.0,0.395,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,12,0,0.0,37.0,0.307,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,13,0,0.0,37.0,0.287,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,14,0,0.0,37.0,0.274,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,15,0,0.0,37.0,0.28,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,16,1,0.0,37.0,0.294,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,17,1,0.0,37.0,0.204,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,18,1,0.0,37.0,0.307,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,19,1,2.0,39.0,0.235,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,20,1,2.0,39.0,0.314,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,21,1,1.0,38.0,0.204,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,22,1,1.0,38.0,0.274,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,23,1,1.0,38.0,0.178,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,24,1,1.0,38.0,0.122,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,25,1,1.0,38.0,0.274,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,26,1,1.0,38.0,0.17,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,27,1,1.0,38.0,0.283,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,28,1,1.0,38.0,0.239,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,29,1,1.0,38.0,0.291,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,30,1,1.0,38.0,0.286,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,31,2,1.0,38.0,0.306,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,32,2,1.0,38.0,0.304,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,33,2,1.0,38.0,0.224,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,34,2,1.0,38.0,0.11,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,35,2,1.0,38.0,0.24,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,36,2,1.0,38.0,0.189,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,37,2,1.0,38.0,0.146,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,38,2,1.0,38.0,0.203,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,39,2,1.0,38.0,0.095,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,40,2,1.0,38.0,0.059,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,41,2,1.0,38.0,0.168,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,42,2,1.0,38.0,0.052,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,43,2,1.0,38.0,0.199,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,44,2,1.0,38.0,0.129,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,45,2,1.0,38.0,0.131,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,46,1,1.0,38.0,0.162,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,47,1,1.0,38.0,0.203,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,48,1,1.0,38.0,0.218,1.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,49,1,1.0,38.0,0.146,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,50,1,1.0,38.0,0.25,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,51,1,1.0,38.0,0.276,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,52,1,1.0,38.0,0.37,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,53,1,1.0,38.0,0.273,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,54,1,1.0,38.0,0.267,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,55,1,1.0,38.0,0.314,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,56,1,1.0,38.0,0.299,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,57,1,1.0,38.0,0.335,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,58,1,1.0,38.0,0.282,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,59,1,1.0,38.0,0.281,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,60,1,1.0,38.0,0.207,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,61,0,1.0,38.0,0.196,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,62,0,1.0,38.0,0.259,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,63,0,1.0,38.0,0.242,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,64,0,1.0,38.0,0.085,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,65,0,1.0,38.0,0.287,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,66,0,2.0,39.0,0.129,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,67,0,2.0,39.0,0.228,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,68,0,2.0,39.0,0.187,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,69,0,0.0,37.0,0.303,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,70,0,0.0,37.0,0.267,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,71,0,0.0,37.0,0.306,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,72,0,0.0,37.0,0.242,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,73,0,0.0,37.0,0.202,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,74,0,0.0,37.0,0.153,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,75,0,0.0,37.0,0.219,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,76,1,0.0,37.0,0.243,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,77,1,0.0,37.0,0.266,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,78,1,0.0,37.0,0.283,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,79,1,0.0,37.0,0.339,0.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,80,1,0.0,37.0,0.332,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,81,1,0.0,37.0,0.219,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,82,1,0.0,37.0,0.203,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,83,1,2.0,39.0,0.154,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,84,1,2.0,39.0,0.127,0.0,0.0
mturk,2l792wi6dr04cwnd2lxldsg3,85,1,1.0,38.0,0.142,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,86,1,1.0,38.0,0.284,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,87,1,1.0,38.0,0.266,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,88,1,1.0,38.0,0.247,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,89,1,1.0,38.0,0.132,1.0,1.0
mturk,2l792wi6dr04cwnd2lxldsg3,90,1,1.0,38.0,0.145,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,1,0,1.0,38.0,1.904,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,2,0,0.0,37.0,0.821,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,3,0,0.0,37.0,0.39,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,4,0,0.0,37.0,0.369,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,5,0,0.0,37.0,0.323,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,6,0,0.0,37.0,0.266,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,7,0,0.0,37.0,0.245,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,8,0,0.0,37.0,0.139,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,9,0,0.0,37.0,0.284,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,10,0,0.0,37.0,0.197,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,11,0,0.0,37.0,0.106,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,12,0,0.0,37.0,0.018,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,13,0,0.0,37.0,0.023,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,14,0,0.0,37.0,0.128,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,15,0,0.0,37.0,0.145,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,16,2,0.0,37.0,0.025,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,17,2,0.0,37.0,0.04,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,18,2,2.0,39.0,0.221,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,19,2,1.0,38.0,0.121,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,20,2,2.0,39.0,0.18,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,21,2,2.0,39.0,0.141,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,22,2,2.0,39.0,0.107,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,23,2,2.0,39.0,0.111,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,24,2,2.0,39.0,0.166,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,25,2,2.0,39.0,0.148,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,26,2,2.0,39.0,0.092,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,27,2,2.0,39.0,0.072,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,28,2,2.0,39.0,0.11,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,29,2,2.0,39.0,0.055,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,30,2,0.0,37.0,0.135,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,31,0,1.0,38.0,0.006,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,32,0,0.0,37.0,0.14,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,33,0,1.0,38.0,0.027,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,34,0,2.0,39.0,0.118,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,35,0,0.0,37.0,0.046,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,36,0,1.0,38.0,0.071,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,37,0,2.0,39.0,0.123,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,38,0,0.0,37.0,0.015,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,39,0,0.0,37.0,0.024,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,40,0,0.0,37.0,0.121,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,41,0,0.0,37.0,0.086,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,42,0,0.0,37.0,0.045,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,43,0,0.0,37.0,0.029,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,44,0,0.0,37.0,0.025,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,45,0,0.0,37.0,0.054,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,46,1,0.0,37.0,0.041,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,47,1,0.0,37.0,0.145,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,48,1,1.0,38.0,0.005,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,49,1,1.0,38.0,0.021,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,50,1,1.0,38.0,0.071,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,51,1,1.0,38.0,0.088,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,52,1,1.0,38.0,0.12,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,53,1,1.0,38.0,0.022,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,54,1,1.0,38.0,0.0,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,55,1,1.0,38.0,0.082,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,56,1,1.0,38.0,0.106,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,57,1,1.0,38.0,0.094,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,58,1,1.0,38.0,0.101,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,59,1,1.0,38.0,0.003,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,60,1,1.0,38.0,0.162,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,61,0,1.0,38.0,0.127,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,62,0,1.0,38.0,0.07,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,63,0,2.0,39.0,0.011,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,64,0,0.0,37.0,0.103,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,65,0,2.0,39.0,0.068,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,66,0,0.0,37.0,0.14,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,67,0,0.0,37.0,0.072,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,68,0,0.0,37.0,0.015,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,69,0,0.0,37.0,0.007,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,70,0,0.0,37.0,0.103,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,71,0,0.0,37.0,0.004,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,72,0,0.0,37.0,0.053,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,73,0,0.0,37.0,0.097,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,74,0,0.0,37.0,0.045,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,75,0,0.0,37.0,0.049,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,76,2,0.0,37.0,0.185,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,77,2,2.0,39.0,0.073,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,78,2,2.0,39.0,0.105,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,79,2,2.0,39.0,0.16,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,80,2,2.0,39.0,0.011,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,81,2,2.0,39.0,0.029,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,82,2,2.0,39.0,0.119,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,83,2,1.0,38.0,0.071,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,84,2,0.0,37.0,0.139,0.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,85,2,0.0,37.0,0.02,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,86,2,0.0,37.0,0.129,0.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,87,2,2.0,39.0,0.076,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,88,2,2.0,39.0,0.157,1.0,1.0
mturk,3h1i9f440aazwely8ptjns7x,89,2,2.0,39.0,0.026,1.0,0.0
mturk,3h1i9f440aazwely8ptjns7x,90,2,2.0,39.0,0.148,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,1,0,1.0,38.0,2.655,0.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,2,0,1.0,38.0,0.535,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,3,0,1.0,38.0,0.319,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,4,0,0.0,37.0,0.342,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,5,0,0.0,37.0,0.36,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,6,0,0.0,37.0,0.46,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,7,0,2.0,39.0,0.356,0.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,8,0,2.0,39.0,0.452,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,9,0,1.0,38.0,0.33,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,10,0,0.0,37.0,0.301,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,11,0,0.0,37.0,0.206,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,12,0,0.0,37.0,0.309,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,13,0,0.0,37.0,0.368,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,14,0,2.0,39.0,0.177,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,15,0,2.0,39.0,0.504,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,16,1,1.0,38.0,0.344,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,17,1,1.0,38.0,0.391,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,18,1,0.0,37.0,0.362,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,19,1,0.0,37.0,0.429,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,20,1,1.0,38.0,0.3,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,21,1,2.0,39.0,0.338,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,22,1,1.0,38.0,0.265,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,23,1,1.0,38.0,0.344,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,24,1,1.0,38.0,0.309,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,25,1,1.0,38.0,0.311,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,26,1,1.0,38.0,0.277,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,27,1,1.0,38.0,0.267,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,28,1,0.0,37.0,0.296,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,29,1,2.0,39.0,0.28,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,30,1,1.0,38.0,0.079,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,31,0,1.0,38.0,0.298,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,32,0,1.0,38.0,0.292,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,33,0,0.0,37.0,0.336,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,34,0,0.0,37.0,0.386,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,35,0,1.0,38.0,0.286,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,36,0,2.0,39.0,0.246,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,37,0,1.0,38.0,0.109,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,38,0,0.0,37.0,0.278,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,39,0,0.0,37.0,0.279,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,40,0,0.0,37.0,0.282,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,41,0,1.0,38.0,0.267,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,42,0,2.0,39.0,0.254,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,43,0,0.0,37.0,0.232,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,44,0,0.0,37.0,0.297,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,45,0,0.0,37.0,0.371,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,46,2,0.0,37.0,0.564,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,47,2,1.0,38.0,0.196,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,48,2,0.0,37.0,0.369,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,49,2,1.0,38.0,0.103,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,50,2,2.0,39.0,0.265,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,51,2,2.0,39.0,0.319,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,52,2,2.0,39.0,0.323,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,53,2,1.0,38.0,0.297,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,54,2,0.0,37.0,0.31,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,55,2,2.0,39.0,0.282,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,56,2,1.0,38.0,0.119,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,57,2,2.0,39.0,0.31,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,58,2,2.0,39.0,0.285,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,59,2,2.0,39.0,0.339,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,60,2,2.0,39.0,0.347,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,61,1,2.0,39.0,0.382,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,62,1,0.0,37.0,0.319,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,63,1,1.0,38.0,0.33,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,64,1,1.0,38.0,0.29,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,65,1,1.0,38.0,0.336,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,66,1,1.0,38.0,0.324,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,67,1,1.0,38.0,0.385,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,68,1,1.0,38.0,0.842,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,69,1,1.0,38.0,0.299,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,70,1,1.0,38.0,0.349,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,71,1,1.0,38.0,0.28,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,72,1,1.0,38.0,0.313,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,73,1,1.0,38.0,0.335,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,74,1,1.0,38.0,0.319,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,75,1,1.0,38.0,0.298,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,76,2,1.0,38.0,0.309,0.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,77,2,1.0,38.0,0.639,0.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,78,2,2.0,39.0,0.08,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,79,2,2.0,39.0,0.336,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,80,2,2.0,39.0,0.395,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,81,2,2.0,39.0,0.609,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,82,2,2.0,39.0,0.494,1.0,1.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,83,2,2.0,39.0,1.014,1.0,0.0
mturk,3h34cgrzlp4wtlx1eo4tv73k,84,2,1.0,38.0,0.274,0.0,0.0
